time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.3106,-99.335,-100.6396,-104.177,-108.9635,-113.7701,-117.5122,-119.4772,-119.3471,-117.1414
0.3108,-92.0817,-93.4587,-97.2009,-102.2859,-107.4196,-111.4369,-113.5507,-113.4003,-111.0099
0.311,-84.4649,-85.9091,-89.8418,-95.2058,-100.6468,-104.9231,-107.1766,-107.0051,-104.4378
0.3112,-76.5148,-78.0206,-82.1288,-87.751,-93.4782,-97.9966,-100.38,-100.1867,-97.4512
0.3114,-68.2628,-69.8243,-74.0921,-79.9511,-85.942,-90.6846,-93.1878,-92.9722,-90.0778
0.3116,-59.7413,-61.3527,-65.7636,-71.8365,-78.068,-83.0158,-85.6281,-85.3899,-82.3468
0.3118,-50.9841,-52.639,-57.1759,-63.4392,-69.8869,-75.0203,-77.7309,-77.4699,-74.289
0.312,-42.0257,-43.7176,-48.363,-54.7924,-61.4311,-66.7298,-69.5272,-69.2435,-65.9363
0.3122,-32.9014,-34.6239,-39.3595,-45.9299,-52.7337,-58.1767,-61.0495,-60.7433,-57.3219
0.3124,-23.6472,-25.3935,-30.201,-36.8867,-43.8289,-49.3947,-52.331,-52.0028,-48.4799
0.3126,-14.2998,-16.063,-20.9234,-27.6984,-34.7518,-40.4183,-43.4062,-43.0565,-39.4454
0.3128,-4.8959,-6.6691,-11.5635,-18.4011,-25.5381,-31.283,-34.3103,-33.9399,-30.2543
0.313,4.5273,2.7511,-2.1579,-9.0314,-16.2239,-22.0245,-25.079,-24.6891,-20.9431
0.3132,13.9327,12.1605,7.2561,0.3738,-6.846,-12.6793,-15.7489,-15.3405,-11.5486
0.3134,23.2831,21.5219,16.6415,9.7776,2.5589,-3.2843,-6.3566,-5.9312,-2.1083
0.3136,32.5415,30.7983,25.9614,19.1429,11.9538,6.1237,3.0608,3.5016,7.3404
0.3138,41.6716,39.9533,35.1789,28.4328,21.3016,15.5077,12.4662,12.9207,16.7601
0.314,50.6372,48.9507,44.2579,37.6109,30.5657,24.8306,21.8225,22.2887,26.1134
0.3142,59.4029,57.755,53.1625,46.641,39.7097,34.0559,31.0928,31.5687,35.363
0.3144,67.9343,66.3315,61.8576,55.4876,48.6974,43.1473,40.2406,40.7238,44.4724
0.3146,76.1975,74.6463,70.309,64.1159,57.4938,52.0689,49.2298,49.718,53.4052
0.3148,84.16,82.6666,78.4834,72.4918,66.064,60.7857,58.025,58.5155,62.1262
0.315,91.7903,90.3609,86.3486,80.5825,74.3745,69.2634,66.5915,67.0817,70.6006
0.3152,99.0584,97.6987,93.8735,88.3562,82.3926,77.4686,74.8954,75.3827,78.7948
0.3154,105.9356,104.6511,101.0286,95.7822,90.0867,85.369,82.9042,83.3855,86.6762
0.3156,112.3947,111.1907,107.7857,102.8313,97.4266,92.9336,90.5861,91.0585,94.2137
0.3158,118.4102,117.2917,114.118,109.4758,104.3834,100.1325,97.9109,98.3715,101.3772
0.316,123.9584,122.93,120.0008,115.6895,110.9297,106.9375,104.8498,105.2953,108.1383
0.3162,129.0174,128.0834,125.4108,121.448,117.0399,113.3218,111.3753,111.8028,114.4701
0.3164,133.5672,132.7316,130.3266,126.7287,122.6898,119.2603,117.4616,117.868,120.3475
0.3166,137.5899,136.8561,134.729,131.5107,127.8574,124.7295,123.085,123.467,125.7472
0.3168,141.0696,140.4408,138.6005,135.7752,132.5222,129.708,128.223,128.5776,130.6477
0.317,143.9925,143.4716,141.926,139.5055,136.6659,134.1762,132.8555,133.1797,135.0296
0.3172,146.3472,145.9364,144.6922,142.6869,140.2722,138.1165,136.9641,137.2549,138.8754
0.3174,148.1243,147.8255,146.8884,145.3069,143.3269,141.5133,140.5328,140.7872,142.1699
0.3176,149.3168,149.1315,148.5059,147.355,145.8181,144.3533,143.5474,143.7626,144.9
0.3178,149.9201,149.8492,149.5383,148.8234,147.7358,146.6254,145.9959,146.1692,147.0547
0.318,149.9317,149.9758,149.9815,149.7062,149.0727,148.3206,147.8688,147.9976,148.6257
0.3182,149.3515,149.5108,149.8338,150.0,149.8234,149.4321,149.1586,149.2406,149.6065
0.3184,148.182,148.456,149.0958,149.7035,149.9849,149.9557,149.8603,149.8931,149.9933
0.3186,146.4276,146.8157,147.7703,148.818,149.5567,149.8892,149.9711,149.9526,149.7846
0.3188,144.0954,144.5962,145.8626,147.347,148.5403,149.233,149.4904,149.4188,148.9812
0.319,141.1945,141.8063,143.3803,145.2961,146.9399,147.9896,148.4203,148.2939,147.5862
0.3192,137.7363,138.457,140.3331,142.6736,144.7617,146.1638,146.7649,146.5822,145.6052
0.3194,133.7346,134.5616,136.7329,139.4897,142.0142,143.7629,144.5307,144.2906,143.046
0.3196,129.2051,130.1354,132.5941,135.7569,138.7083,140.7963,141.7266,141.4281,139.9188
0.3198,124.1656,125.1958,127.9328,131.4899,134.857,137.2757,138.3636,138.0059,136.236
0.32,118.6362,119.7624,122.7675,126.7056,130.4753,133.2148,134.4549,134.0377,132.0122
0.3202,112.6385,113.8566,117.1185,121.4227,125.5806,128.6298,130.0159,129.5391,127.2642
0.3204,106.1963,107.5017,111.0081,115.6621,120.1921,123.5386,125.0642,124.528,122.0107
0.3206,99.335,100.7227,104.4603,109.4463,114.3309,117.9613,119.6192,119.024,116.2727
0.3208,92.0817,93.5463,97.501,102.7999,108.0201,111.9198,113.7025,113.0491,110.073
0.321,84.4649,86.001,90.1575,95.7491,101.2846,105.4378,107.3373,106.6268,103.4361
0.3212,76.5148,78.1165,82.4589,88.3214,94.1508,98.5409,100.5488,99.7825,96.3884
0.3214,68.2628,69.9238,74.4353,80.5463,86.6467,91.2562,93.3636,92.5433,88.9579
0.3216,59.7413,61.4552,66.1185,72.4542,78.8019,83.6124,85.8102,84.9378,81.1741
0.3218,50.9841,52.7443,57.5412,64.0771,70.6472,75.6395,77.9184,76.9962,73.0678
0.322,42.0257,43.8253,48.7372,55.4478,62.2147,67.369,69.7192,68.7499,64.6713
0.3222,32.9014,34.7334,39.7412,46.6003,53.5375,58.8333,61.2449,60.2314,56.018
0.3224,23.6472,25.5045,30.5886,37.5695,44.6498,50.066,52.5291,51.4745,47.1421
0.3226,14.2998,16.175,21.3154,28.3909,35.5865,41.1018,43.606,42.5138,38.0789
0.3228,4.8959,6.7818,11.9584,19.1005,26.3833,31.9757,34.5109,33.3849,28.8644
0.323,-4.5273,-2.6383,2.5542,9.735,17.0762,22.7238,25.2797,24.1237,19.5353
0.3232,-13.9327,-12.0479,-6.8601,0.3312,7.7021,13.3824,15.9486,14.767,10.1285
0.3234,-23.2831,-21.41,-16.2473,-9.0739,-1.7024,3.9883,6.5546,5.3518,0.6814
0.3236,-32.5415,-30.6877,-25.5705,-18.4433,-11.1002,-5.4215,-2.8653,-4.0847,-8.7685
0.3238,-41.6716,-39.8443,-34.793,-27.7402,-20.4543,-14.81,-12.2739,-13.505,-18.1835
0.324,-50.6372,-48.8437,-43.8784,-36.9279,-29.728,-24.1403,-21.6342,-22.872,-27.5265
0.3242,-59.4029,-57.6505,-52.7909,-45.9702,-38.8849,-33.3755,-30.9092,-32.1485,-36.7601
0.3244,-67.9343,-66.2298,-61.4954,-54.8318,-47.8888,-42.4795,-40.0623,-41.2978,-45.8478
0.3246,-76.1975,-74.5479,-69.9576,-63.4775,-56.7044,-51.4163,-49.0575,-50.2838,-54.7534
0.3248,-84.16,-82.5719,-78.1442,-71.8735,-65.297,-60.1508,-57.8592,-59.0707,-63.4416
0.325,-91.7903,-90.2702,-86.0229,-79.9867,-73.6329,-68.6486,-66.4327,-67.624,-71.8779
0.3252,-99.0584,-97.6125,-93.5628,-87.7851,-81.6792,-76.8762,-74.7442,-75.9096,-80.0287
0.3254,-105.9356,-104.5696,-100.7339,-95.2382,-89.4043,-84.8013,-82.7609,-83.8948,-87.8616
0.3256,-112.3947,-111.1143,-107.5083,-102.3165,-96.7779,-92.3927,-90.4512,-91.548,-95.3456
0.3258,-118.4102,-117.2207,-113.859,-108.9922,-103.7708,-99.6205,-97.7847,-98.8389,-102.4509
0.326,-123.9584,-122.8647,-119.7612,-115.2391,-110.3557,-106.4562,-104.7325,-105.7386,-109.1493
0.3262,-129.0174,-128.0241,-125.1915,-121.0325,-116.5066,-112.873,-111.2672,-112.2198,-115.4141
0.3264,-133.5672,-132.6784,-130.1286,-126.3498,-122.1994,-118.8456,-117.3629,-118.2568,-121.2205
0.3266,-137.5899,-136.8094,-134.553,-131.1698,-127.4116,-124.3504,-122.9957,-123.8258,-126.5454
0.3268,-141.0696,-140.4007,-138.4473,-135.4737,-132.1228,-129.3658,-128.1434,-128.9046,-131.3677
0.327,-143.9925,-143.4382,-141.7962,-139.2446,-136.3144,-133.8721,-132.7855,-133.4731,-135.668
0.3272,-146.3472,-145.9099,-144.5864,-142.4676,-139.9699,-137.8515,-136.9037,-137.5133,-139.4295
0.3274,-148.1243,-147.806,-146.8069,-145.1301,-143.075,-141.2883,-140.4819,-141.0092,-142.6371
0.3276,-149.3168,-149.1191,-148.4491,-147.2214,-145.6174,-144.1691,-143.5059,-143.9468,-145.278
0.3278,-149.9201,-149.844,-149.5064,-148.7335,-147.5872,-146.4824,-145.9637,-146.3146,-147.3418
0.328,-149.9317,-149.9778,-149.9747,-149.6604,-148.9765,-148.2191,-147.8457,-148.1032,-148.8203
0.3282,-149.3515,-149.52,-149.8521,-149.9984,-149.78,-149.3725,-149.1443,-149.3055,-149.7075
0.3284,-148.182,-148.4724,-149.1392,-149.7462,-149.9945,-149.938,-149.8546,-149.9167,-150.0
0.3286,-146.4276,-146.8391,-147.8386,-148.9048,-149.6191,-149.9133,-149.9735,-149.9343,-149.6965
0.3288,-144.0954,-144.6267,-145.9556,-147.4775,-148.6553,-149.2986,-149.5008,-149.3584,-148.7983
0.329,-141.1945,-141.8437,-143.4976,-145.47,-147.1069,-148.0961,-148.4382,-148.1911,-147.3089
0.3292,-137.7363,-138.5012,-140.4742,-142.89,-144.9799,-146.3108,-146.79,-146.437,-145.2343
0.3294,-133.7346,-134.6124,-136.8974,-139.7478,-142.2828,-143.9495,-144.5625,-144.1032,-142.5826
0.3296,-129.2051,-130.1926,-132.7813,-136.0557,-139.0261,-141.0217,-141.7646,-141.1988,-139.3644
0.3298,-124.1656,-125.2592,-128.142,-131.8283,-135.2227,-137.5387,-138.4074,-137.7353,-135.5925
0.33,-118.6362,-119.8317,-122.9979,-127.0822,-130.8875,-133.5143,-134.504,-133.7265,-131.2818
0.3302,-112.6385,-113.9316,-117.3692,-121.8361,-126.0375,-128.9644,-130.0698,-129.1881,-126.4495
0.3304,-106.1963,-107.582,-111.2781,-116.1105,-120.6919,-123.9068,-125.1224,-124.1382,-121.1147
0.3306,-99.335,-100.8081,-104.7486,-109.9281,-114.8716,-118.3615,-119.6813,-118.5967,-115.2986
0.3308,-92.0817,-93.6365,-97.8064,-103.3132,-108.5995,-112.3503,-113.7678,-112.5856,-109.0245
0.331,-84.4649,-86.0956,-90.4789,-96.2917,-101.9003,-105.8967,-107.4054,-106.1286,-102.317
0.3312,-76.5148,-78.215,-82.795,-88.8914,-94.8004,-99.0263,-100.6192,-99.2513,-95.203
0.3314,-68.2628,-70.026,-74.7848,-81.1413,-87.3276,-91.7661,-93.4358,-91.981,-87.7107
0.3316,-59.7413,-61.5607,-66.48,-73.072,-79.5114,-84.1446,-85.8837,-84.3464,-79.8698
0.3318,-50.9841,-52.8526,-57.9133,-64.7151,-71.3824,-76.1919,-77.9927,-76.3777,-71.7115
0.332,-42.0257,-43.936,-49.1184,-56.1036,-62.9728,-67.9392,-69.7938,-68.1066,-63.2682
0.3322,-32.9014,-34.8461,-40.1301,-47.2713,-54.3154,-59.419,-61.3195,-59.5656,-54.5734
0.3324,-23.6472,-25.6187,-30.9836,-38.2531,-45.4444,-50.6649,-52.6031,-50.7888,-45.6618
0.3326,-14.2998,-16.2903,-21.7151,-29.0843,-36.3947,-41.7113,-43.6791,-41.8107,-36.5686
0.3328,-4.8959,-6.8977,-12.361,-19.8011,-27.2018,-32.5935,-34.5826,-32.667,-27.3301
0.333,4.5273,2.5222,-2.9582,-10.44,-17.902,-23.3474,-25.3497,-23.3939,-17.983
0.3332,13.9327,11.9321,6.4562,-1.0378,-8.5317,-14.0093,-16.0166,-14.028,-8.5643
0.3334,23.2831,21.295,15.8452,8.3685,0.8721,-4.616,-6.6203,-4.6066,0.8885
0.3336,32.5415,30.5738,25.1718,17.7419,10.2726,4.7955,2.8022,4.8332,10.3377
0.3338,41.6716,39.7321,34.3992,27.0454,19.6326,14.1881,12.2137,14.2539,19.746
0.334,50.6372,48.7336,43.4911,36.2426,28.9154,23.5249,21.5771,23.6182,29.0758
0.3342,59.4029,57.5429,52.4116,45.2971,38.0845,32.7691,30.8553,32.889,38.2901
0.3344,67.9343,66.1252,61.1256,54.1734,47.1039,41.8844,40.0119,42.0296,47.3523
0.3346,76.1975,74.4467,69.5988,62.8365,55.938,50.8348,49.0105,51.0038,56.2263
0.3348,84.16,82.4745,77.7978,71.2524,64.5521,59.5851,57.8158,59.7761,64.8769
0.335,91.7903,90.177,85.6904,79.388,72.9123,68.1008,66.3929,68.3116,73.2698
0.3352,99.0584,97.5237,93.2453,87.2111,80.9858,76.3485,74.708,76.5767,81.3715
0.3354,105.9356,104.4858,100.4328,94.6911,88.7408,84.2956,82.7283,84.5385,89.1498
0.3356,112.3947,111.0358,107.2247,101.7986,96.1468,91.9109,90.4222,92.1654,96.5739
0.3358,118.4102,117.1477,113.5942,108.5055,103.1746,99.1643,97.7591,99.4274,103.6141
0.336,123.9584,122.7976,119.5161,114.7854,109.7967,106.0274,104.7103,106.2956,110.2426
0.3362,129.0174,127.963,124.9671,120.6137,115.9869,112.473,111.2481,112.7428,116.433
0.3364,133.5672,132.6237,129.9259,125.9674,121.721,118.4759,117.3469,118.7434,122.1607
0.3366,137.5899,136.7613,134.3727,130.8255,126.9764,124.0123,122.9825,124.2738,127.4028
0.3368,141.0696,140.3594,138.2902,135.1688,131.7323,129.0605,128.1327,129.3118,132.1386
0.337,143.9925,143.4038,141.6629,138.9803,135.9701,133.6006,132.7772,133.8377,136.3492
0.3372,146.3472,145.8826,144.4774,142.2449,139.6732,137.6146,136.8976,137.8334,140.0179
0.3374,148.1243,147.786,146.7228,144.9498,142.8269,141.0869,140.4776,141.2832,143.1301
0.3376,149.3168,149.1064,148.3901,147.0844,145.4189,144.0037,143.503,144.1733,145.6734
0.3378,149.9201,149.8386,149.4728,148.6402,147.4389,146.3535,145.9621,146.4922,147.6377
0.338,149.9317,149.9798,149.9666,149.6112,148.879,148.1271,147.8449,148.2309,149.0152
0.3382,149.3515,149.5294,149.8697,149.9935,149.7336,149.3175,149.1441,149.3823,149.8004
0.3384,148.182,148.4891,149.1823,149.7857,149.9993,149.9199,149.8546,149.9419,149.9901
0.3386,146.4276,146.8632,147.9071,148.9884,149.675,149.9321,149.9735,149.9075,149.5837
0.3388,144.0954,144.6579,146.0493,147.605,148.7619,149.3539,149.5003,149.2792,148.5827
0.339,141.1945,141.882,143.6161,145.6407,147.2638,148.1877,148.4369,148.0595,146.991
0.3392,137.7363,138.5465,140.6171,143.1034,145.1865,146.438,146.7876,146.2532,144.8151
0.3394,133.7346,134.6645,137.0641,140.0031,142.5381,144.1116,144.5587,143.8675,142.0635
0.3396,129.2051,130.2512,132.9711,136.3518,139.3291,141.2178,141.7591,140.9117,138.7472
0.3398,124.1656,125.3242,128.3543,132.164,135.5721,137.768,138.3998,137.3976,134.8794
0.34,118.6362,119.9029,123.2318,127.4563,131.2818,133.7757,134.4942,133.3392,130.4753
0.3402,112.6385,114.0086,117.6238,122.247,126.4751,129.2566,130.0575,128.7524,125.5526
0.3404,106.1963,107.6645,111.5524,116.5567,121.171,124.2285,125.1073,123.6554,120.1308
0.3406,99.335,100.8958,105.0415,110.4078,115.3903,118.7112,119.6631,118.0685,114.2314
0.3408,92.0817,93.7291,98.1169,103.8244,109.1557,112.7265,113.7464,112.0137,107.8779
0.341,84.4649,86.1927,90.8056,96.8326,102.4918,106.2978,107.3807,105.515,101.0955
0.3412,76.5148,78.3163,83.1367,89.4597,95.4248,99.4506,100.5909,98.5982,93.9112
0.3414,68.2628,70.131,75.1402,81.7348,87.9824,92.2117,93.4039,91.2907,86.3535
0.3416,59.7413,61.6691,66.8477,73.6883,80.1939,84.6097,85.8481,83.6214,78.4525
0.3418,50.9841,52.9639,58.2919,65.3519,72.09,76.6745,77.9532,75.6207,70.2396
0.342,42.0257,44.0497,49.5064,56.7584,63.7025,68.4373,69.7506,67.3203,61.7474
0.3422,32.9014,34.9619,40.5259,47.9415,55.0644,59.9306,61.2725,58.7531,53.0097
0.3424,23.6472,25.7361,31.3857,38.9359,46.2098,51.1879,52.5524,49.953,44.0612
0.3426,14.2998,16.4088,22.1218,29.7772,37.1733,42.2436,43.6247,40.955,34.9376
0.3428,4.8959,7.0168,12.7709,20.5013,27.9907,33.1328,34.5248,31.7945,25.675
0.343,-4.5273,-2.4029,3.3696,11.1448,18.6979,23.8916,25.2884,22.508,16.3103
0.3432,-13.9327,-11.8131,-6.045,1.7443,9.3316,14.5563,15.9522,13.1323,6.8807
0.3434,-23.2831,-21.1768,-15.4357,-7.6629,-0.0715,5.1636,6.5529,3.7045,-2.5763
0.3436,-32.5415,-30.4568,-24.7656,-17.0401,-9.4743,-4.2495,-2.8723,-5.7381,-12.0231
0.3438,-41.6716,-39.6168,-33.998,-26.3502,-18.8398,-13.6459,-12.2863,-15.158,-21.4221
0.344,-50.6372,-48.6205,-43.0964,-35.5566,-28.1312,-22.9886,-21.6517,-24.5179,-30.736
0.3442,-59.4029,-57.4324,-52.025,-44.623,-37.312,-32.2407,-30.9318,-33.7807,-39.9277
0.3444,-67.9343,-66.0177,-60.7487,-53.514,-46.346,-41.3659,-40.0897,-42.9096,-48.9607
0.3446,-76.1975,-74.3426,-69.233,-62.1943,-55.1978,-50.3283,-49.0893,-51.8686,-57.7991
0.3448,-84.16,-82.3743,-77.4446,-70.63,-63.8324,-59.0925,-57.8952,-60.622,-66.4077
0.345,-91.7903,-90.0811,-85.3511,-78.7877,-72.216,-67.624,-66.4725,-69.1352,-74.7523
0.3452,-99.0584,-97.4325,-92.9214,-86.6354,-80.3155,-75.8892,-74.7873,-77.3745,-82.7997
0.3454,-105.9356,-104.3997,-100.1255,-94.1422,-88.0991,-83.8555,-82.8068,-85.3072,-90.518
0.3456,-112.3947,-110.955,-106.9352,-101.2787,-95.5362,-91.4916,-90.4993,-92.9018,-97.8763
0.3458,-118.4102,-117.0726,-113.3237,-108.0166,-102.5975,-98.7675,-97.8345,-100.1282,-104.8456
0.346,-123.9584,-122.7285,-119.2657,-114.3294,-109.2553,-105.6543,-104.7833,-106.9578,-111.398
0.3462,-129.0174,-127.9002,-124.7378,-120.1925,-115.4832,-112.1251,-111.3183,-113.3636,-117.5074
0.3464,-133.5672,-132.5674,-129.7185,-125.5826,-121.257,-118.1543,-117.4137,-119.32,-123.1497
0.3466,-137.5899,-136.7118,-134.1882,-130.4786,-126.5537,-123.7182,-123.0455,-124.8035,-128.3024
0.3468,-141.0696,-140.3168,-138.1292,-134.8611,-131.3527,-128.7948,-128.1913,-129.7924,-132.9449
0.347,-143.9925,-143.3684,-141.5261,-138.7131,-135.635,-133.3642,-132.8308,-134.2668,-137.0588
0.3472,-146.3472,-145.8545,-144.3654,-142.0192,-139.3837,-137.4083,-136.9457,-138.2091,-140.6277
0.3474,-148.1243,-147.7653,-146.636,-144.7665,-142.5842,-140.9113,-140.5198,-141.6035,-143.6375
0.3476,-149.3168,-149.0931,-148.3289,-146.9442,-145.2238,-143.8592,-143.5389,-144.4367,-146.0762
0.3478,-149.9201,-149.8329,-149.4375,-148.5437,-147.2921,-146.2406,-145.991,-146.6973,-147.934
0.348,-149.9317,-149.9817,-149.9573,-149.5588,-148.7811,-148.0459,-147.8666,-148.3764,-149.2036
0.3482,-149.3515,-149.5389,-149.8864,-149.9853,-149.6848,-149.2682,-149.1581,-149.4674,-149.8799
0.3484,-148.182,-148.5062,-149.225,-149.8217,-149.9997,-149.9025,-149.8604,-149.9659,-149.9602
0.3486,-146.4276,-146.8878,-147.9757,-149.0686,-149.7245,-149.9465,-149.9708,-149.8699,-149.4442
0.3488,-144.0954,-144.6899,-146.1435,-147.729,-148.8604,-149.3998,-149.4889,-149.1798,-148.3339
0.349,-141.1945,-141.9213,-143.7355,-145.8081,-147.4106,-148.2646,-148.4165,-147.8983,-146.6339
0.3492,-137.7363,-138.5929,-140.7613,-143.3134,-145.381,-146.5454,-146.7578,-146.0305,-144.3507
0.3494,-133.7346,-134.7179,-137.2325,-140.2549,-142.7795,-144.249,-144.5194,-143.5837,-141.4935
0.3496,-129.2051,-130.3114,-133.1632,-136.6444,-139.6164,-141.3844,-141.7101,-140.5678,-138.0736
0.3498,-124.1656,-125.3909,-128.5692,-132.4964,-135.904,-137.9629,-138.341,-136.9945,-134.1046
0.35,-118.6362,-119.9759,-123.4687,-127.8269,-131.657,-133.998,-134.4254,-132.8781,-129.6024
0.3502,-112.6385,-114.0875,-117.8818,-122.6546,-126.8921,-129.5052,-129.9788,-128.2349,-124.5848
0.3504,-106.1963,-107.7492,-111.8305,-116.9996,-121.628,-124.5023,-125.0187,-123.0833,-119.0717
0.3506,-99.335,-100.9859,-105.3387,-110.8842,-115.8855,-119.0089,-119.5647,-117.4436,-113.0851
0.3508,-92.0817,-93.8242,-98.4319,-104.3325,-109.687,-113.0467,-113.6384,-111.3383,-106.6488
0.351,-84.4649,-86.2924,-91.1373,-97.3703,-103.0571,-106.6392,-107.2631,-104.7916,-99.7883
0.3512,-76.5148,-78.4203,-83.4837,-90.025,-96.0217,-99.8117,-100.464,-97.8293,-92.531
0.3514,-68.2628,-70.2388,-75.5012,-82.3254,-88.6086,-92.5909,-93.268,-90.4791,-84.9057
0.3516,-59.7413,-61.7803,-67.2213,-74.302,-80.8469,-85.0053,-85.7035,-82.7702,-76.9427
0.3518,-50.9841,-53.0781,-58.6765,-65.9861,-72.7672,-77.0849,-77.8004,-74.733,-68.6737
0.352,-42.0257,-44.1665,-49.9006,-57.4106,-64.4011,-68.8608,-69.5898,-66.3995,-60.1316
0.3522,-32.9014,-35.0807,-40.9281,-48.6092,-55.7818,-60.3654,-61.1043,-57.8026,-51.3503
0.3524,-23.6472,-25.8566,-31.7944,-39.6166,-46.9429,-51.6321,-52.3774,-48.9765,-42.3648
0.3526,-14.2998,-16.5304,-22.5354,-30.468,-37.9194,-42.6954,-43.4434,-39.9562,-33.2108
0.3528,-4.8959,-7.139,-13.1877,-21.1996,-28.7467,-33.5905,-34.3378,-30.7774,-23.9247
0.353,4.5273,2.2805,-3.788,-11.8478,-19.4609,-24.3533,-25.0965,-21.4765,-14.5434
0.3532,13.9327,11.691,5.6266,-2.4493,-10.0985,-15.0201,-15.7559,-12.0904,-5.1042
0.3534,23.2831,21.0554,15.0191,6.9588,-0.6964,-5.6276,-6.3531,-2.6563,4.3553
0.3536,32.5415,30.3367,24.3524,16.3395,8.7085,3.787,3.0749,6.7884,13.7975
0.3538,41.6716,39.4984,33.5897,25.6559,18.0791,13.1868,12.4909,16.2062,23.1848
0.354,50.6372,48.5043,42.6947,34.8714,27.3786,22.5346,21.8575,25.5598,32.48
0.3542,59.4029,57.3188,51.6315,43.9497,36.5704,31.7937,31.1378,34.8122,41.646
0.3544,67.9343,65.9073,60.3649,52.855,45.6184,40.9276,40.2951,43.9265,50.6464
0.3546,76.1975,74.2358,68.8605,61.5524,54.4869,49.9003,49.2932,52.8667,59.4454
0.3548,84.16,82.2715,77.0849,70.0075,63.1411,58.6764,58.0967,61.5972,68.008
0.355,91.7903,89.9826,85.0055,78.1872,71.5469,67.2213,66.6706,70.0836,76.3001
0.3552,99.0584,97.3389,92.5913,86.0593,79.6712,75.5015,74.9811,78.2921,84.2888
0.3554,105.9356,104.3111,99.8123,93.5927,87.4821,83.4843,82.9954,86.1901,91.9423
0.3556,112.3947,110.8719,106.6401,100.7579,94.9489,91.1381,90.6818,93.7464,99.2301
0.3558,118.4102,116.9954,113.0478,107.5266,102.0421,98.433,98.0099,100.931,106.1233
0.356,123.9584,122.6574,119.0102,113.8722,108.7339,105.34,104.9507,107.7153,112.5945
0.3562,129.0174,127.8356,124.5037,119.7698,114.9979,111.8321,111.4769,114.0724,118.6178
0.3564,133.5672,132.5096,129.5067,125.1961,120.8096,117.8835,117.5626,119.9772,124.1693
0.3566,137.5899,136.6609,133.9996,130.1297,126.1459,123.4706,123.1838,125.4063,129.2271
0.3568,141.0696,140.2731,137.9645,134.5514,130.986,128.5711,128.3182,130.3379,133.7708
0.357,143.9925,143.332,141.386,138.4436,135.3107,133.1652,132.9455,134.7527,137.7825
0.3572,146.3472,145.8255,144.2505,141.7911,139.1031,137.2345,137.0475,138.6331,141.2462
0.3574,148.1243,147.7439,146.5467,144.5806,142.3483,140.7632,140.608,141.9636,144.1481
0.3576,149.3168,149.0795,148.2656,146.8013,145.0334,143.7373,143.6128,144.7312,146.4767
0.3578,149.9201,149.827,149.4004,148.4443,147.148,146.1451,146.05,146.9247,148.2227
0.358,149.9317,149.9836,149.9467,149.5032,148.6836,147.977,147.9101,148.5354,149.3792
0.3582,149.3515,149.5486,149.9022,149.9739,149.6342,149.2259,149.1857,149.5571,149.9415
0.3584,148.182,148.5236,149.2673,149.8544,149.9962,149.8868,149.8716,149.9856,149.9074
0.3586,146.4276,146.9129,148.0443,149.1453,149.768,149.9571,149.9653,149.8191,149.2771
0.3588,144.0954,144.7226,146.2381,147.8493,148.9506,149.4365,149.4663,149.0584,148.053
0.359,141.1945,141.9615,143.8558,145.9716,147.5472,148.3272,148.3766,147.7065,146.24
0.3592,137.7363,138.6405,140.9068,143.5195,145.5633,146.6333,146.7004,145.7687,143.8454
0.3594,133.7346,134.7726,137.4027,140.5027,143.0067,144.3617,144.4445,143.2527,140.8785
0.3596,129.2051,130.373,133.3573,136.933,139.8874,141.5212,141.6176,140.1685,137.3514
0.3598,124.1656,125.4593,128.7866,132.8246,136.2178,138.1231,138.231,136.5282,133.2779
0.36,118.6362,120.0506,123.7085,128.1934,132.0122,134.1807,134.298,132.3464,128.6743
0.3602,112.6385,114.1685,118.1431,123.0579,127.2872,129.7095,129.8342,127.6395,123.5588
0.3604,106.1963,107.836,112.1123,117.4382,122.0614,124.7273,124.8572,122.4263,117.9519
0.3606,99.335,101.0782,105.6398,111.3563,116.3554,119.2535,119.3867,116.7275,111.8757
0.3608,92.0817,93.9216,98.7512,104.8363,110.1916,113.3097,113.4443,110.5656,105.3546
0.361,84.4649,86.3946,91.4736,97.9038,103.5942,106.9194,107.0534,103.965,98.4144
0.3612,76.5148,78.5269,83.8356,90.5861,96.5892,100.1078,100.2394,96.952,91.0827
0.3614,68.2628,70.3493,75.8673,82.9119,89.2042,92.9017,93.0291,89.5543,83.3887
0.3616,59.7413,61.8943,67.6002,74.9114,81.4682,85.3294,85.451,81.8014,75.363
0.3618,50.9841,53.1952,59.0668,66.6162,73.4116,77.4209,77.5351,73.7239,67.0375
0.362,42.0257,44.2862,50.3007,58.0589,65.0662,69.2072,69.3127,65.3539,58.4454
0.3622,32.9014,35.2026,41.3364,49.2731,56.4648,60.7208,60.8163,56.7246,49.6207
0.3624,23.6472,25.9801,32.2093,40.2935,47.6412,51.9951,52.0794,47.8702,40.5987
0.3626,14.2998,16.6551,22.9554,31.1552,38.6301,43.0644,43.1367,38.8258,31.4151
0.3628,4.8959,7.2645,13.611,21.8944,29.4671,33.964,34.0233,29.6274,22.1066
0.363,-4.5273,-2.1549,4.2129,12.5475,20.188,24.7296,24.7754,20.3114,12.7101
