time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.3726,35.7534,35.7534,35.7534,35.7534,35.7534,35.7534
0.3728,44.897,44.897,44.897,44.897,44.897,44.897
0.373,53.8608,53.8608,53.8608,53.8608,53.8608,53.8608
0.3732,62.6089,62.6089,62.6089,62.6089,62.6089,62.6089
0.3734,71.1062,71.1062,71.1062,71.1062,71.1062,71.1062
0.3736,79.3188,79.3188,79.3188,79.3188,79.3188,79.3188
0.3738,87.2136,87.2136,87.2136,87.2136,87.2136,87.2136
0.374,94.7591,94.7591,94.7591,94.7591,94.7591,94.7591
0.3742,101.9251,101.9251,101.9251,101.9251,101.9251,101.9251
0.3744,108.6828,108.6828,108.6828,108.6828,108.6828,108.6828
0.3746,115.0051,115.0051,115.0051,115.0051,115.0051,115.0051
0.3748,120.8668,120.8668,120.8668,120.8668,120.8668,120.8668
0.375,126.2443,126.2443,126.2443,126.2443,126.2443,126.2443
0.3752,131.1161,131.1161,131.1161,131.1161,131.1161,131.1161
0.3754,135.4627,135.4627,135.4627,135.4627,135.4627,135.4627
0.3756,139.2666,139.2666,139.2666,139.2666,139.2666,139.2666
0.3758,142.5127,142.5127,142.5127,142.5127,142.5127,142.5127
0.376,145.1878,145.1878,145.1878,145.1878,145.1878,145.1878
0.3762,147.2813,147.2813,147.2813,147.2813,147.2813,147.2813
0.3764,148.7848,148.7848,148.7848,148.7848,148.7848,148.7848
0.3766,149.6922,149.6922,149.6922,149.6922,149.6922,149.6922
0.3768,150.0,150.0,150.0,150.0,150.0,150.0
0.377,149.7068,149.7068,149.7068,149.7068,149.7068,149.7068
0.3772,148.8138,148.8138,148.8138,148.8138,148.8138,148.8138
0.3774,147.3246,147.3246,147.3246,147.3246,147.3246,147.3246
0.3776,145.2452,145.2452,145.2452,145.2452,145.2452,145.2452
0.3778,142.5839,142.5839,142.5839,142.5839,142.5839,142.5839
0.378,139.3514,139.3514,139.3514,139.3514,139.3514,139.3514
0.3782,135.5605,135.5605,135.5605,135.5605,135.5605,135.5605
0.3784,131.2265,131.2265,131.2265,131.2265,131.2265,131.2265
0.3786,126.3667,126.3667,126.3667,126.3667,126.3667,126.3667
0.3788,121.0006,121.0006,121.0006,121.0006,121.0006,121.0006
0.379,115.1497,115.1497,115.1497,115.1497,115.1497,115.1497
0.3792,108.8374,108.8374,108.8374,108.8374,108.8374,108.8374
0.3794,102.089,102.089,102.089,102.089,102.089,102.089
0.3796,94.9315,94.9315,94.9315,94.9315,94.9315,94.9315
0.3798,87.3937,87.3937,87.3937,87.3937,87.3937,87.3937
0.38,79.5057,79.5057,79.5057,79.5057,79.5057,79.5057
0.3802,71.299,71.299,71.299,71.299,71.299,71.299
0.3804,62.8067,62.8067,62.8067,62.8067,62.8067,62.8067
0.3806,54.0627,54.0627,54.0627,54.0627,54.0627,54.0627
0.3808,45.102,45.102,45.102,45.102,45.102,45.102
0.381,35.9606,35.9606,35.9606,35.9606,35.9606,35.9606
0.3812,26.675,26.675,26.675,26.675,26.675,26.675
0.3814,17.2825,17.2825,17.2825,17.2825,17.2825,17.2825
0.3816,7.8207,7.8207,7.8207,7.8207,7.8207,7.8207
0.3818,-1.6724,-1.6724,-1.6724,-1.6724,-1.6724,-1.6724
0.382,-11.1589,-11.1589,-11.1589,-11.1589,-11.1589,-11.1589
0.3822,-20.6007,-20.6007,-20.6007,-20.6007,-20.6007,-20.6007
0.3824,-29.96,-29.96,-29.96,-29.96,-29.96,-29.96
0.3826,-39.1993,-39.1993,-39.1993,-39.1993,-39.1993,-39.1993
0.3828,-48.2815,-48.2815,-48.2815,-48.2815,-48.2815,-48.2815
0.383,-57.1703,-57.1703,-57.1703,-57.1703,-57.1703,-57.1703
0.3832,-65.83,-65.83,-65.83,-65.83,-65.83,-65.83
0.3834,-74.226,-74.226,-74.226,-74.226,-74.226,-74.226
0.3836,-82.3246,-82.3246,-82.3246,-82.3246,-82.3246,-82.3246
0.3838,-90.0933,-90.0933,-90.0933,-90.0933,-90.0933,-90.0933
0.384,-97.501,-97.501,-97.501,-97.501,-97.501,-97.501
0.3842,-104.5179,-104.5179,-104.5179,-104.5179,-104.5179,-104.5179
0.3844,-111.1161,-111.1161,-111.1161,-111.1161,-111.1161,-111.1161
0.3846,-117.269,-117.269,-117.269,-117.269,-117.269,-117.269
0.3848,-122.952,-122.952,-122.952,-122.952,-122.952,-122.952
0.385,-128.1423,-128.1423,-128.1423,-128.1423,-128.1423,-128.1423
0.3852,-132.8191,-132.8191,-132.8191,-132.8191,-132.8191,-132.8191
0.3854,-136.9636,-136.9636,-136.9636,-136.9636,-136.9636,-136.9636
0.3856,-140.5592,-140.5592,-140.5592,-140.5592,-140.5592,-140.5592
0.3858,-143.5915,-143.5915,-143.5915,-143.5915,-143.5915,-143.5915
0.386,-146.0484,-146.0484,-146.0484,-146.0484,-146.0484,-146.0484
0.3862,-147.9199,-147.9199,-147.9199,-147.9199,-147.9199,-147.9199
0.3864,-149.1987,-149.1987,-149.1987,-149.1987,-149.1987,-149.1987
0.3866,-149.8794,-149.8794,-149.8794,-149.8794,-149.8794,-149.8794
0.3868,-149.9596,-149.9596,-149.9596,-149.9596,-149.9596,-149.9596
0.387,-149.4387,-149.4387,-149.4387,-149.4387,-149.4387,-149.4387
0.3872,-148.3188,-148.3188,-148.3188,-148.3188,-148.3188,-148.3188
0.3874,-146.6045,-146.6045,-146.6045,-146.6045,-146.6045,-146.6045
0.3876,-144.3027,-144.3027,-144.3027,-144.3027,-144.3027,-144.3027
0.3878,-141.4224,-141.4224,-141.4224,-141.4224,-141.4224,-141.4224
0.388,-137.9754,-137.9754,-137.9754,-137.9754,-137.9754,-137.9754
0.3882,-133.9753,-133.9753,-133.9753,-133.9753,-133.9753,-133.9753
0.3884,-129.4382,-129.4382,-129.4382,-129.4382,-129.4382,-129.4382
0.3886,-124.3823,-124.3823,-124.3823,-124.3823,-124.3823,-124.3823
0.3888,-118.8278,-118.8278,-118.8278,-118.8278,-118.8278,-118.8278
0.389,-112.7971,-112.7971,-112.7971,-112.7971,-112.7971,-112.7971
0.3892,-106.3142,-106.3142,-106.3142,-106.3142,-106.3142,-106.3142
0.3894,-99.4051,-99.4051,-99.4051,-99.4051,-99.4051,-99.4051
0.3896,-92.0976,-92.0976,-92.0976,-92.0976,-92.0976,-92.0976
0.3898,-84.4209,-84.4209,-84.4209,-84.4209,-84.4209,-84.4209
0.39,-76.4058,-76.4058,-76.4058,-76.4058,-76.4058,-76.4058
0.3902,-68.0844,-68.0844,-68.0844,-68.0844,-68.0844,-68.0844
0.3904,-59.49,-59.49,-59.49,-59.49,-59.49,-59.49
0.3906,-50.6572,-50.6572,-50.6572,-50.6572,-50.6572,-50.6572
0.3908,-41.6213,-41.6213,-41.6213,-41.6213,-41.6213,-41.6213
0.391,-32.4185,-32.4185,-32.4185,-32.4185,-32.4185,-32.4185
0.3912,-23.0857,-23.0857,-23.0857,-23.0857,-23.0857,-23.0857
0.3914,-13.6603,-13.6603,-13.6603,-13.6603,-13.6603,-13.6603
0.3916,-4.1801,-4.1801,-4.1801,-4.1801,-4.1801,-4.1801
0.3918,5.3168,5.3168,5.3168,5.3168,5.3168,5.3168
0.392,14.7925,14.7925,14.7925,14.7925,14.7925,14.7925
0.3922,24.2089,24.2089,24.2089,24.2089,24.2089,24.2089
0.3924,33.5283,33.5283,33.5283,33.5283,33.5283,33.5283
0.3926,42.7134,42.7134,42.7134,42.7134,42.7134,42.7134
0.3928,51.7272,51.7272,51.7272,51.7272,51.7272,51.7272
0.393,60.5338,60.5338,60.5338,60.5338,60.5338,60.5338
0.3932,69.0976,69.0976,69.0976,69.0976,69.0976,69.0976
0.3934,77.3846,77.3846,77.3846,77.3846,77.3846,77.3846
0.3936,85.3613,85.3613,85.3613,85.3613,85.3613,85.3613
0.3938,92.9959,92.9959,92.9959,92.9959,92.9959,92.9959
0.394,100.2576,100.2576,100.2576,100.2576,100.2576,100.2576
0.3942,107.1175,107.1175,107.1175,107.1175,107.1175,107.1175
0.3944,113.548,113.548,113.548,113.548,113.548,113.548
0.3946,119.5232,119.5232,119.5232,119.5232,119.5232,119.5232
0.3948,125.0194,125.0194,125.0194,125.0194,125.0194,125.0194
0.395,130.0143,130.0143,130.0143,130.0143,130.0143,130.0143
0.3952,134.488,134.488,134.488,134.488,134.488,134.488
0.3954,138.4225,138.4225,138.4225,138.4225,138.4225,138.4225
0.3956,141.8021,141.8021,141.8021,141.8021,141.8021,141.8021
0.3958,144.6132,144.6132,144.6132,144.6132,144.6132,144.6132
0.396,146.8445,146.8445,146.8445,146.8445,146.8445,146.8445
0.3962,148.4871,148.4871,148.4871,148.4871,148.4871,148.4871
0.3964,149.5343,149.5343,149.5343,149.5343,149.5343,149.5343
0.3966,149.982,149.982,149.982,149.982,149.982,149.982
0.3968,149.8284,149.8284,149.8284,149.8284,149.8284,149.8284
0.397,149.074,149.074,149.074,149.074,149.074,149.074
0.3972,147.722,147.722,147.722,147.722,147.722,147.722
0.3974,145.7776,145.7776,145.7776,145.7776,145.7776,145.7776
0.3976,143.2488,143.2488,143.2488,143.2488,143.2488,143.2488
0.3978,140.1455,140.1455,140.1455,140.1455,140.1455,140.1455
0.398,136.4804,136.4804,136.4804,136.4804,136.4804,136.4804
0.3982,132.268,132.268,132.268,132.268,132.268,132.268
0.3984,127.5252,127.5252,127.5252,127.5252,127.5252,127.5252
0.3986,122.2711,122.2711,122.2711,122.2711,122.2711,122.2711
0.3988,116.5266,116.5266,116.5266,116.5266,116.5266,116.5266
0.399,110.315,110.315,110.315,110.315,110.315,110.315
0.3992,103.6609,103.6609,103.6609,103.6609,103.6609,103.6609
0.3994,96.5912,96.5912,96.5912,96.5912,96.5912,96.5912
0.3996,89.1341,89.1341,89.1341,89.1341,89.1341,89.1341
0.3998,81.3196,81.3196,81.3196,81.3196,81.3196,81.3196
0.4,73.1789,73.1789,73.1789,73.1789,73.1789,73.1789
