time(s),10ms,40ms,70ms,100ms
0.53,-129.9038,-129.9036,-129.8343,-129.2299
0.5302,-124.9382,-124.9379,-124.8689,-124.2657
0.5304,-119.4795,-119.4793,-119.4104,-118.8083
0.5306,-113.5493,-113.549,-113.4803,-112.8794
0.5308,-107.1709,-107.1707,-107.1022,-106.5024
0.531,-100.3696,-100.3694,-100.3011,-99.7024
0.5312,-93.1722,-93.1719,-93.1038,-92.5063
0.5314,-85.607,-85.6068,-85.5389,-84.9425
0.5316,-77.7041,-77.7038,-77.6361,-77.0409
0.5318,-69.4944,-69.4942,-69.4267,-68.8326
0.532,-61.0105,-61.0103,-60.9429,-60.35
0.5322,-52.2858,-52.2856,-52.2184,-51.6266
0.5324,-43.3548,-43.3545,-43.2876,-42.6969
0.5326,-34.2526,-34.2524,-34.1856,-33.5961
0.5328,-25.0153,-25.0151,-24.9485,-24.3601
0.533,-15.6793,-15.679,-15.6127,-15.0253
0.5332,-6.2813,-6.2811,-6.2149,-5.6287
0.5334,3.1414,3.1416,3.2076,3.7927
0.5336,12.5517,12.5519,12.6177,13.2017
0.5338,21.9125,21.9127,21.9783,22.5612
0.534,31.1868,31.187,31.2524,31.8342
0.5342,40.338,40.3382,40.4034,40.9841
0.5344,49.33,49.3302,49.3953,49.9749
0.5346,58.1273,58.1275,58.1924,58.7709
0.5348,66.6953,66.6955,66.7602,67.3376
0.535,75.0,75.0002,75.0647,75.641
0.5352,83.0087,83.0089,83.0733,83.6485
0.5354,90.6899,90.6901,90.7542,91.3283
0.5356,98.0131,98.0133,98.0773,98.6503
0.5358,104.9495,104.9497,105.0135,105.5854
0.536,111.4717,111.4719,111.5355,112.1063
0.5362,117.554,117.5542,117.6176,118.1874
0.5364,123.1724,123.1726,123.2358,123.8045
0.5366,128.3046,128.3048,128.3679,128.9355
0.5368,132.9305,132.9307,132.9936,133.5601
0.537,137.0318,137.032,137.0947,137.6601
0.5372,140.5923,140.5925,140.655,141.2194
0.5374,143.5979,143.5981,143.6605,144.2237
0.5376,146.0368,146.037,146.0992,146.6614
0.5378,147.8994,147.8996,147.9616,148.5227
0.538,149.1783,149.1785,149.2403,149.8003
0.5382,149.8684,149.8686,149.9303,150.4892
0.5384,149.9671,149.9673,150.0288,150.5867
0.5386,149.4739,149.4741,149.5354,150.0923
0.5388,148.3908,148.391,148.4522,149.0079
0.539,146.7221,146.7223,146.7833,147.338
0.5392,144.4744,144.4746,144.5353,145.089
0.5394,141.6565,141.6566,141.7172,142.2699
0.5396,138.2795,138.2797,138.3401,138.8917
0.5398,134.3568,134.357,134.4172,134.9677
0.54,129.9038,129.904,129.9641,130.5135
0.5402,124.9382,124.9384,124.9983,125.5467
0.5404,119.4795,119.4797,119.5394,120.0868
0.5406,113.5493,113.5494,113.609,114.1553
0.5408,107.1709,107.1711,107.2305,107.7758
0.541,100.3696,100.3698,100.429,100.9733
0.5412,93.1722,93.1723,93.2314,93.7746
0.5414,85.607,85.6072,85.6661,86.2083
0.5416,77.7041,77.7042,77.763,78.3041
0.5418,69.4944,69.4946,69.5531,70.0933
0.542,61.0105,61.0107,61.0691,61.6082
0.5422,52.2858,52.286,52.3442,52.8823
0.5424,43.3548,43.3549,43.413,43.95
0.5426,34.2526,34.2528,34.3107,34.8467
0.5428,25.0153,25.0155,25.0732,25.6082
0.543,15.6793,15.6794,15.737,16.271
0.5432,6.2813,6.2815,6.3389,6.8719
0.5434,-3.1414,-3.1412,-3.084,-2.552
0.5436,-12.5517,-12.5515,-12.4944,-11.9635
0.5438,-21.9125,-21.9123,-21.8554,-21.3255
0.544,-31.1868,-31.1866,-31.1298,-30.6009
0.5442,-40.338,-40.3378,-40.2812,-39.7533
0.5444,-49.33,-49.3298,-49.2734,-48.7465
0.5446,-58.1273,-58.1272,-58.0709,-57.545
0.5448,-66.6953,-66.6951,-66.639,-66.1141
0.545,-75.0,-74.9998,-74.9439,-74.42
0.5452,-83.0087,-83.0086,-82.9528,-82.4299
0.5454,-90.6899,-90.6897,-90.6341,-90.1122
0.5456,-98.0131,-98.0129,-97.9575,-97.4366
0.5458,-104.9495,-104.9493,-104.894,-104.3741
0.546,-111.4717,-111.4716,-111.4164,-110.8975
0.5462,-117.554,-117.5539,-117.4989,-116.9809
0.5464,-123.1724,-123.1722,-123.1174,-122.6004
0.5466,-128.3046,-128.3045,-128.2498,-127.7338
0.5468,-132.9305,-132.9304,-132.8759,-132.3609
0.547,-137.0318,-137.0317,-136.9773,-136.4633
0.5472,-140.5923,-140.5921,-140.5379,-140.0249
0.5474,-143.5979,-143.5978,-143.5437,-143.0317
0.5476,-146.0368,-146.0367,-145.9828,-145.4717
0.5478,-147.8994,-147.8993,-147.8455,-147.3354
0.548,-149.1783,-149.1781,-149.1245,-148.6154
0.5482,-149.8684,-149.8683,-149.8148,-149.3067
0.5484,-149.9671,-149.967,-149.9137,-149.4065
0.5486,-149.4739,-149.4738,-149.4206,-148.9144
0.5488,-148.3908,-148.3907,-148.3377,-147.8325
0.549,-146.7221,-146.722,-146.6691,-146.1649
0.5492,-144.4744,-144.4742,-144.4215,-143.9182
0.5494,-141.6565,-141.6563,-141.6038,-141.1014
0.5496,-138.2795,-138.2793,-138.2269,-137.7255
0.5498,-134.3568,-134.3566,-134.3044,-133.8039
0.55,-129.9038,-129.9037,-129.8516,-129.3521
0.5502,-124.9382,-124.938,-124.8861,-124.3876
0.5504,-119.4795,-119.4793,-119.4275,-118.93
0.5506,-113.5493,-113.5491,-113.4975,-113.0008
0.5508,-107.1709,-107.1708,-107.1193,-106.6236
0.551,-100.3696,-100.3695,-100.3181,-99.8234
0.5512,-93.1722,-93.172,-93.1208,-92.627
0.5514,-85.607,-85.6069,-85.5558,-85.063
0.5516,-77.7041,-77.7039,-77.653,-77.1611
0.5518,-69.4944,-69.4943,-69.4435,-68.9525
0.552,-61.0105,-61.0104,-60.9597,-60.4697
0.5522,-52.2858,-52.2857,-52.2352,-51.7461
0.5524,-43.3548,-43.3546,-43.3043,-42.8161
0.5526,-34.2526,-34.2525,-34.2023,-33.7151
0.5528,-25.0153,-25.0152,-24.9651,-24.4788
0.553,-15.6793,-15.6791,-15.6292,-15.1439
0.5532,-6.2813,-6.2812,-6.2314,-5.747
0.5534,3.1414,3.1415,3.1911,3.6746
0.5536,12.5517,12.5518,12.6013,13.0839
0.5538,21.9125,21.9126,21.9619,22.4436
0.554,31.1868,31.1869,31.2361,31.7168
0.5542,40.338,40.3381,40.3872,40.867
0.5544,49.33,49.3301,49.3791,49.858
0.5546,58.1273,58.1275,58.1763,58.6542
0.5548,66.6953,66.6954,66.7441,67.2211
0.555,75.0,75.0001,75.0486,75.5248
0.5552,83.0087,83.0089,83.0572,83.5325
0.5554,90.6899,90.69,90.7382,91.2126
0.5556,98.0131,98.0132,98.0613,98.5348
0.5558,104.9495,104.9496,104.9976,105.4701
0.556,111.4717,111.4718,111.5197,111.9913
0.5562,117.554,117.5541,117.6018,118.0726
0.5564,123.1724,123.1725,123.2201,123.6899
0.5566,128.3046,128.3048,128.3522,128.8211
0.5568,132.9305,132.9307,132.9779,133.446
0.557,137.0318,137.0319,137.0791,137.5462
0.5572,140.5923,140.5924,140.6394,141.1057
0.5574,143.5979,143.598,143.6449,144.1103
0.5576,146.0368,146.037,146.0837,146.5482
0.5578,147.8994,147.8995,147.9461,148.4097
0.558,149.1783,149.1784,149.2249,149.6876
0.5582,149.8684,149.8685,149.9149,150.3767
0.5584,149.9671,149.9672,150.0134,150.4744
0.5586,149.4739,149.474,149.5201,149.9802
0.5588,148.3908,148.391,148.4369,148.8961
0.559,146.7221,146.7223,146.7681,147.2264
0.5592,144.4744,144.4745,144.5202,144.9776
0.5594,141.6565,141.6566,141.7021,142.1587
0.5596,138.2795,138.2796,138.325,138.7807
0.5598,134.3568,134.3569,134.4022,134.857
0.56,129.9038,129.9039,129.9491,130.403
0.5602,124.9382,124.9383,124.9833,125.4364
0.5604,119.4795,119.4796,119.5245,119.9767
0.5606,113.5493,113.5494,113.5942,114.0455
0.5608,107.1709,107.171,107.2157,107.6661
0.561,100.3696,100.3697,100.4142,100.8638
0.5612,93.1722,93.1723,93.2167,93.6654
0.5614,85.607,85.6071,85.6514,86.0993
0.5616,77.7041,77.7042,77.7483,78.1953
0.5618,69.4944,69.4945,69.5385,69.9847
0.562,61.0105,61.0106,61.0545,61.4998
0.5622,52.2858,52.2859,52.3297,52.7742
0.5624,43.3548,43.3549,43.3985,43.8421
0.5626,34.2526,34.2527,34.2963,34.739
0.5628,25.0153,25.0154,25.0588,25.5007
0.563,15.6793,15.6794,15.7227,16.1637
0.5632,6.2813,6.2815,6.3246,6.7648
0.5634,-3.1414,-3.1413,-3.0982,-2.6588
0.5636,-12.5517,-12.5516,-12.5087,-12.0701
0.5638,-21.9125,-21.9124,-21.8696,-21.4319
0.564,-31.1868,-31.1867,-31.144,-30.7071
0.5642,-40.338,-40.3379,-40.2953,-39.8593
0.5644,-49.33,-49.3299,-49.2875,-48.8523
0.5646,-58.1273,-58.1272,-58.0849,-57.6506
0.5648,-66.6953,-66.6952,-66.653,-66.2195
0.565,-75.0,-74.9999,-74.9578,-74.5251
0.5652,-83.0087,-83.0086,-82.9667,-82.5348
0.5654,-90.6899,-90.6898,-90.6479,-90.2169
0.5656,-98.0131,-98.013,-97.9713,-97.5411
0.5658,-104.9495,-104.9494,-104.9078,-104.4784
0.566,-111.4717,-111.4716,-111.4302,-111.0016
0.5662,-117.554,-117.5539,-117.5126,-117.0848
0.5664,-123.1724,-123.1723,-123.1311,-122.7041
0.5666,-128.3046,-128.3045,-128.2634,-127.8373
0.5668,-132.9305,-132.9304,-132.8894,-132.4641
0.567,-137.0318,-137.0317,-136.9908,-136.5664
0.5672,-140.5923,-140.5922,-140.5514,-140.1278
0.5674,-143.5979,-143.5978,-143.5572,-143.1343
0.5676,-146.0368,-146.0367,-145.9962,-145.5742
0.5678,-147.8994,-147.8993,-147.8589,-147.4377
0.568,-149.1783,-149.1782,-149.1379,-148.7175
0.5682,-149.8684,-149.8683,-149.8281,-149.4085
0.5684,-149.9671,-149.967,-149.9269,-149.5081
0.5686,-149.4739,-149.4738,-149.4339,-149.0159
0.5688,-148.3908,-148.3908,-148.3509,-147.9337
0.569,-146.7221,-146.7221,-146.6823,-146.2659
0.5692,-144.4744,-144.4743,-144.4347,-144.0191
0.5694,-141.6565,-141.6564,-141.6169,-141.202
0.5696,-138.2795,-138.2794,-138.24,-137.826
0.5698,-134.3568,-134.3567,-134.3174,-133.9042
0.57,-129.9038,-129.9037,-129.8646,-129.4521
0.5702,-124.9382,-124.9381,-124.899,-124.4874
0.5704,-119.4795,-119.4794,-119.4405,-119.0296
0.5706,-113.5493,-113.5492,-113.5103,-113.1003
0.5708,-107.1709,-107.1708,-107.1321,-106.7228
0.571,-100.3696,-100.3695,-100.3309,-99.9224
0.5712,-93.1722,-93.1721,-93.1336,-92.7258
0.5714,-85.607,-85.607,-85.5686,-85.1616
0.5716,-77.7041,-77.704,-77.6657,-77.2595
0.5718,-69.4944,-69.4943,-69.4561,-69.0508
0.572,-61.0105,-61.0104,-60.9723,-60.5677
0.5722,-52.2858,-52.2857,-52.2478,-51.8439
0.5724,-43.3548,-43.3547,-43.3168,-42.9138
0.5726,-34.2526,-34.2525,-34.2148,-33.8125
0.5728,-25.0153,-25.0152,-24.9776,-24.5761
0.573,-15.6793,-15.6792,-15.6417,-15.2409
0.5732,-6.2813,-6.2813,-6.2438,-5.8439
0.5734,3.1414,3.1414,3.1788,3.578
0.5736,12.5517,12.5518,12.589,12.9874
0.5738,21.9125,21.9125,21.9496,22.3473
0.574,31.1868,31.1868,31.2238,31.6207
0.5742,40.338,40.3381,40.3749,40.7711
0.5744,49.33,49.3301,49.3669,49.7623
0.5746,58.1273,58.1274,58.1641,58.5587
0.5748,66.6953,66.6954,66.7319,67.1258
0.575,75.0,75.0001,75.0366,75.4297
0.5752,83.0087,83.0088,83.0452,83.4375
0.5754,90.6899,90.6899,90.7262,91.1178
0.5756,98.0131,98.0132,98.0493,98.4402
0.5758,104.9495,104.9496,104.9856,105.3758
0.576,111.4717,111.4718,111.5078,111.8971
0.5762,117.554,117.5541,117.5899,117.9786
0.5764,123.1724,123.1725,123.2082,123.5961
0.5766,128.3046,128.3047,128.3404,128.7275
0.5768,132.9305,132.9306,132.9662,133.3525
0.577,137.0318,137.0319,137.0673,137.453
0.5772,140.5923,140.5924,140.6277,141.0126
0.5774,143.5979,143.598,143.6332,144.0174
0.5776,146.0368,146.0369,146.0721,146.4555
0.5778,147.8994,147.8995,147.9345,148.3172
0.578,149.1783,149.1784,149.2133,149.5953
0.5782,149.8684,149.8685,149.9033,150.2846
0.5784,149.9671,149.9672,150.0019,150.3824
0.5786,149.4739,149.474,149.5086,149.8884
0.5788,148.3908,148.3909,148.4255,148.8045
0.579,146.7221,146.7222,146.7567,147.135
0.5792,144.4744,144.4745,144.5088,144.8864
0.5794,141.6565,141.6565,141.6908,142.0676
0.5796,138.2795,138.2795,138.3137,138.6898
0.5798,134.3568,134.3568,134.3909,134.7663
0.58,129.9038,129.9039,129.9378,130.3125
0.5802,124.9382,124.9383,124.9721,125.3461
0.5804,119.4795,119.4796,119.5133,119.8866
0.5806,113.5493,113.5493,113.583,113.9555
0.5808,107.1709,107.171,107.2045,107.5764
0.581,100.3696,100.3697,100.4031,100.7742
0.5812,93.1722,93.1722,93.2056,93.576
0.5814,85.607,85.6071,85.6404,86.0101
0.5816,77.7041,77.7041,77.7373,78.1063
0.5818,69.4944,69.4945,69.5276,69.8958
0.582,61.0105,61.0106,61.0436,61.4111
0.5822,52.2858,52.2859,52.3188,52.6856
0.5824,43.3548,43.3548,43.3877,43.7538
0.5826,34.2526,34.2527,34.2854,34.6509
0.5828,25.0153,25.0154,25.048,25.4127
0.583,15.6793,15.6793,15.7119,16.0759
0.5832,6.2813,6.2814,6.3139,6.6772
0.5834,-3.1414,-3.1413,-3.1089,-2.7463
0.5836,-12.5517,-12.5516,-12.5194,-12.1574
0.5838,-21.9125,-21.9124,-21.8802,-21.519
0.584,-31.1868,-31.1867,-31.1546,-30.7941
0.5842,-40.338,-40.3379,-40.3059,-39.9461
0.5844,-49.33,-49.3299,-49.298,-48.9389
0.5846,-58.1273,-58.1273,-58.0955,-57.737
0.5848,-66.6953,-66.6952,-66.6635,-66.3057
0.585,-75.0,-74.9999,-74.9683,-74.6112
0.5852,-83.0087,-83.0087,-82.9771,-82.6207
0.5854,-90.6899,-90.6898,-90.6584,-90.3026
0.5856,-98.0131,-98.013,-97.9817,-97.6266
0.5858,-104.9495,-104.9494,-104.9182,-104.5638
0.586,-111.4717,-111.4717,-111.4405,-111.0868
0.5862,-117.554,-117.554,-117.5229,-117.1699
0.5864,-123.1724,-123.1723,-123.1413,-122.789
0.5866,-128.3046,-128.3046,-128.2737,-127.922
0.5868,-132.9305,-132.9305,-132.8997,-132.5487
0.587,-137.0318,-137.0318,-137.001,-136.6507
0.5872,-140.5923,-140.5922,-140.5616,-140.212
0.5874,-143.5979,-143.5979,-143.5673,-143.2184
0.5876,-146.0368,-146.0368,-146.0063,-145.658
0.5878,-147.8994,-147.8993,-147.869,-147.5214
0.588,-149.1783,-149.1782,-149.1479,-148.801
0.5882,-149.8684,-149.8684,-149.8382,-149.4919
0.5884,-149.9671,-149.967,-149.9369,-149.5913
0.5886,-149.4739,-149.4739,-149.4438,-149.0989
0.5888,-148.3908,-148.3908,-148.3608,-148.0166
0.589,-146.7221,-146.7221,-146.6922,-146.3486
0.5892,-144.4744,-144.4743,-144.4445,-144.1016
0.5894,-141.6565,-141.6564,-141.6267,-141.2844
0.5896,-138.2795,-138.2794,-138.2498,-137.9082
0.5898,-134.3568,-134.3567,-134.3272,-133.9862
0.59,-129.9038,-129.9038,-129.8743,-129.534
0.5902,-124.9382,-124.9381,-124.9088,-124.5691
0.5904,-119.4795,-119.4794,-119.4502,-119.1111
0.5906,-113.5493,-113.5492,-113.52,-113.1816
0.5908,-107.1709,-107.1708,-107.1417,-106.804
0.591,-100.3696,-100.3695,-100.3405,-100.0034
0.5912,-93.1722,-93.1721,-93.1432,-92.8068
0.5914,-85.607,-85.607,-85.5781,-85.2424
0.5916,-77.7041,-77.704,-77.6752,-77.3401
0.5918,-69.4944,-69.4944,-69.4657,-69.1312
0.592,-61.0105,-61.0104,-60.9818,-60.648
0.5922,-52.2858,-52.2858,-52.2572,-51.924
0.5924,-43.3548,-43.3547,-43.3263,-42.9937
0.5926,-34.2526,-34.2526,-34.2242,-33.8923
0.5928,-25.0153,-25.0153,-24.987,-24.6557
0.593,-15.6793,-15.6792,-15.651,-15.3204
0.5932,-6.2813,-6.2813,-6.2532,-5.9232
0.5934,3.1414,3.1414,3.1695,3.4988
0.5936,12.5517,12.5517,12.5797,12.9084
0.5938,21.9125,21.9125,21.9404,22.2685
0.594,31.1868,31.1868,31.2146,31.5421
0.5942,40.338,40.338,40.3658,40.6926
0.5944,49.33,49.33,49.3577,49.6839
0.5946,58.1273,58.1274,58.155,58.4805
0.5948,66.6953,66.6953,66.7228,67.0478
0.595,75.0,75.0,75.0275,75.3518
0.5952,83.0087,83.0088,83.0361,83.3598
0.5954,90.6899,90.6899,90.7172,91.0403
0.5956,98.0131,98.0131,98.0403,98.3628
0.5958,104.9495,104.9495,104.9767,105.2985
0.596,111.4717,111.4718,111.4988,111.82
0.5962,117.554,117.5541,117.581,117.9016
0.5964,123.1724,123.1724,123.1993,123.5193
0.5966,128.3046,128.3047,128.3315,128.6508
0.5968,132.9305,132.9306,132.9573,133.276
0.597,137.0318,137.0319,137.0585,137.3766
0.5972,140.5923,140.5923,140.6189,140.9364
0.5974,143.5979,143.598,143.6245,143.9414
0.5976,146.0368,146.0369,146.0633,146.3796
0.5978,147.8994,147.8994,147.9258,148.2415
0.598,149.1783,149.1783,149.2046,149.5197
0.5982,149.8684,149.8685,149.8947,150.2091
0.5984,149.9671,149.9671,149.9933,150.3071
0.5986,149.4739,149.474,149.5,149.8133
0.5988,148.3908,148.3909,148.4169,148.7295
0.599,146.7221,146.7222,146.7481,147.0601
0.5992,144.4744,144.4744,144.5003,144.8117
0.5994,141.6565,141.6565,141.6823,141.9931
0.5996,138.2795,138.2795,138.3052,138.6154
0.5998,134.3568,134.3568,134.3824,134.6921
0.6,129.9038,129.9039,129.9294,130.2384
